schemaVersion,recordType,source_name,source_url,title,authors,paper_url,github_url,github_stars,published_date,collectedAt
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2404.6362,Scalable Latent Diffusion for AI Agents: Methodologies and Benchmark Study #126,Researcher 2; Co-Author 22,https://arxiv.org/abs/2404.6362,https://github.com/ai-lab/project-24046362,3295,2026-05-22T00:00:00Z,2026-08-11T09:09:01.463907Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2401.9001,Scalable Graph Neural Networks for AI Agents: Methodologies and Benchmark Study #127,Researcher 25; Co-Author 92,https://arxiv.org/abs/2401.9001,https://github.com/ai-lab/project-24019001,6482,2026-03-19T00:00:00Z,2026-08-11T09:09:01.463907Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2408.6601,Scalable Sparse Mixture of Experts for AI Agents: Methodologies and Benchmark Study #128,Researcher 66; Co-Author 61,https://arxiv.org/abs/2408.6601,https://github.com/ai-lab/project-24086601,1497,2026-04-12T00:00:00Z,2026-08-11T09:09:01.463907Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2401.6009,Scalable Graph Neural Networks for AI Agents: Methodologies and Benchmark Study #129,Researcher 2; Co-Author 87,https://arxiv.org/abs/2401.6009,https://github.com/ai-lab/project-24016009,8089,2026-02-11T00:00:00Z,2026-08-11T09:09:01.463907Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2406.7085,Scalable Reasoning Engine for AI Agents: Methodologies and Benchmark Study #130,Researcher 21; Co-Author 91,https://arxiv.org/abs/2406.7085,,0,2026-04-20T00:00:00Z,2026-08-11T09:09:01.463907Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2407.7397,Scalable Sparse Mixture of Experts for AI Agents: Methodologies and Benchmark Study #131,Researcher 58; Co-Author 95,https://arxiv.org/abs/2407.7397,https://github.com/ai-lab/project-24077397,2771,2026-01-15T00:00:00Z,2026-08-11T09:09:01.463907Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2408.6949,Scalable Federated Learning for AI Agents: Methodologies and Benchmark Study #132,Researcher 93; Co-Author 17,https://arxiv.org/abs/2408.6949,,0,2026-04-22T00:00:00Z,2026-08-11T09:09:01.463907Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2401.4971,Scalable Agentic Workflows for AI Agents: Methodologies and Benchmark Study #133,Researcher 27; Co-Author 27,https://arxiv.org/abs/2401.4971,https://github.com/ai-lab/project-24014971,1611,2026-04-27T00:00:00Z,2026-08-11T09:09:01.463907Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2401.4221,Scalable Graph Neural Networks for AI Agents: Methodologies and Benchmark Study #134,Researcher 48; Co-Author 1,https://arxiv.org/abs/2401.4221,https://github.com/ai-lab/project-24014221,6997,2026-03-10T00:00:00Z,2026-08-11T09:09:01.463907Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2401.7243,Scalable Federated Learning for AI Agents: Methodologies and Benchmark Study #135,Researcher 22; Co-Author 5,https://arxiv.org/abs/2401.7243,https://github.com/ai-lab/project-24017243,2627,2026-06-28T00:00:00Z,2026-08-11T09:09:01.463907Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2408.9373,Scalable Multimodal Transformers for AI Agents: Methodologies and Benchmark Study #136,Researcher 55; Co-Author 57,https://arxiv.org/abs/2408.9373,,0,2026-07-22T00:00:00Z,2026-08-11T09:09:01.463907Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2405.2164,Scalable Model Quantization for AI Agents: Methodologies and Benchmark Study #137,Researcher 3; Co-Author 66,https://arxiv.org/abs/2405.2164,https://github.com/ai-lab/project-24052164,8758,2026-02-25T00:00:00Z,2026-08-11T09:09:01.463907Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2403.7812,Scalable Latent Diffusion for AI Agents: Methodologies and Benchmark Study #138,Researcher 7; Co-Author 13,https://arxiv.org/abs/2403.7812,,0,2026-02-12T00:00:00Z,2026-08-11T09:09:01.463907Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2407.9238,Scalable Reward Modeling for AI Agents: Methodologies and Benchmark Study #139,Researcher 76; Co-Author 22,https://arxiv.org/abs/2407.9238,,0,2026-01-12T00:00:00Z,2026-08-11T09:09:01.463907Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2407.6037,Scalable Reasoning Engine for AI Agents: Methodologies and Benchmark Study #140,Researcher 30; Co-Author 58,https://arxiv.org/abs/2407.6037,https://github.com/ai-lab/project-24076037,5389,2026-05-23T00:00:00Z,2026-08-11T09:09:01.463907Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2404.8863,Scalable Multimodal Transformers for AI Agents: Methodologies and Benchmark Study #141,Researcher 5; Co-Author 66,https://arxiv.org/abs/2404.8863,https://github.com/ai-lab/project-24048863,2842,2026-02-20T00:00:00Z,2026-08-11T09:09:01.463907Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2404.9973,Scalable Federated Learning for AI Agents: Methodologies and Benchmark Study #142,Researcher 36; Co-Author 5,https://arxiv.org/abs/2404.9973,https://github.com/ai-lab/project-24049973,7361,2026-01-28T00:00:00Z,2026-08-11T09:09:01.463907Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2407.8038,Scalable Latent Diffusion for AI Agents: Methodologies and Benchmark Study #143,Researcher 4; Co-Author 78,https://arxiv.org/abs/2407.8038,,0,2026-06-27T00:00:00Z,2026-08-11T09:09:01.463907Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2407.2702,Scalable Reward Modeling for AI Agents: Methodologies and Benchmark Study #144,Researcher 86; Co-Author 54,https://arxiv.org/abs/2407.2702,https://github.com/ai-lab/project-24072702,3409,2026-04-14T00:00:00Z,2026-08-11T09:09:01.463907Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2407.3689,Scalable State Space Architecture for AI Agents: Methodologies and Benchmark Study #145,Researcher 84; Co-Author 58,https://arxiv.org/abs/2407.3689,,0,2026-08-21T00:00:00Z,2026-08-11T09:09:01.463907Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2407.5706,Scalable Latent Diffusion for AI Agents: Methodologies and Benchmark Study #146,Researcher 72; Co-Author 64,https://arxiv.org/abs/2407.5706,https://github.com/ai-lab/project-24075706,1525,2026-08-26T00:00:00Z,2026-08-11T09:09:01.463907Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2404.3138,Scalable Chain-of-Thought Prompting for AI Agents: Methodologies and Benchmark Study #147,Researcher 56; Co-Author 98,https://arxiv.org/abs/2404.3138,https://github.com/ai-lab/project-24043138,3553,2026-03-18T00:00:00Z,2026-08-11T09:09:01.463907Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2408.4767,Scalable Preference Optimization for AI Agents: Methodologies and Benchmark Study #148,Researcher 14; Co-Author 64,https://arxiv.org/abs/2408.4767,https://github.com/ai-lab/project-24084767,8346,2026-05-25T00:00:00Z,2026-08-11T09:09:01.463907Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2403.8287,Scalable Latent Diffusion for AI Agents: Methodologies and Benchmark Study #149,Researcher 71; Co-Author 30,https://arxiv.org/abs/2403.8287,https://github.com/ai-lab/project-24038287,4031,2026-02-18T00:00:00Z,2026-08-11T09:09:01.463907Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2405.7279,Scalable State Space Architecture for AI Agents: Methodologies and Benchmark Study #150,Researcher 52; Co-Author 3,https://arxiv.org/abs/2405.7279,,0,2026-02-28T00:00:00Z,2026-08-11T09:09:01.464915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2404.8545,Scalable Reward Modeling for AI Agents: Methodologies and Benchmark Study #151,Researcher 45; Co-Author 3,https://arxiv.org/abs/2404.8545,,0,2026-03-19T00:00:00Z,2026-08-11T09:09:01.464915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2402.8725,Scalable Reasoning Engine for AI Agents: Methodologies and Benchmark Study #152,Researcher 85; Co-Author 51,https://arxiv.org/abs/2402.8725,,0,2026-08-23T00:00:00Z,2026-08-11T09:09:01.464915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2404.4949,Scalable Latent Diffusion for AI Agents: Methodologies and Benchmark Study #153,Researcher 48; Co-Author 42,https://arxiv.org/abs/2404.4949,https://github.com/ai-lab/project-24044949,2627,2026-08-18T00:00:00Z,2026-08-11T09:09:01.464915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2408.2526,Scalable Synthetic Data Generation for AI Agents: Methodologies and Benchmark Study #154,Researcher 10; Co-Author 33,https://arxiv.org/abs/2408.2526,https://github.com/ai-lab/project-24082526,2568,2026-07-10T00:00:00Z,2026-08-11T09:09:01.464915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2401.7313,Scalable Reward Modeling for AI Agents: Methodologies and Benchmark Study #155,Researcher 99; Co-Author 80,https://arxiv.org/abs/2401.7313,https://github.com/ai-lab/project-24017313,4246,2026-08-28T00:00:00Z,2026-08-11T09:09:01.464915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2405.1654,Scalable Sparse Mixture of Experts for AI Agents: Methodologies and Benchmark Study #156,Researcher 49; Co-Author 37,https://arxiv.org/abs/2405.1654,https://github.com/ai-lab/project-24051654,5128,2026-05-20T00:00:00Z,2026-08-11T09:09:01.464915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2405.6179,Scalable Reasoning Engine for AI Agents: Methodologies and Benchmark Study #157,Researcher 65; Co-Author 89,https://arxiv.org/abs/2405.6179,https://github.com/ai-lab/project-24056179,8582,2026-06-23T00:00:00Z,2026-08-11T09:09:01.464915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2409.5376,Scalable Latent Diffusion for AI Agents: Methodologies and Benchmark Study #158,Researcher 48; Co-Author 76,https://arxiv.org/abs/2409.5376,,0,2026-04-17T00:00:00Z,2026-08-11T09:09:01.464915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2406.5166,Scalable Reward Modeling for AI Agents: Methodologies and Benchmark Study #159,Researcher 45; Co-Author 94,https://arxiv.org/abs/2406.5166,https://github.com/ai-lab/project-24065166,1048,2026-06-21T00:00:00Z,2026-08-11T09:09:01.464915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2403.3746,Scalable State Space Architecture for AI Agents: Methodologies and Benchmark Study #160,Researcher 12; Co-Author 22,https://arxiv.org/abs/2403.3746,,0,2026-06-14T00:00:00Z,2026-08-11T09:09:01.464915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2401.1472,Scalable Federated Learning for AI Agents: Methodologies and Benchmark Study #161,Researcher 93; Co-Author 58,https://arxiv.org/abs/2401.1472,https://github.com/ai-lab/project-24011472,1329,2026-06-12T00:00:00Z,2026-08-11T09:09:01.464915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2404.9351,Scalable Chain-of-Thought Prompting for AI Agents: Methodologies and Benchmark Study #162,Researcher 71; Co-Author 96,https://arxiv.org/abs/2404.9351,https://github.com/ai-lab/project-24049351,417,2026-02-11T00:00:00Z,2026-08-11T09:09:01.464915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2403.5506,Scalable Synthetic Data Generation for AI Agents: Methodologies and Benchmark Study #163,Researcher 50; Co-Author 82,https://arxiv.org/abs/2403.5506,https://github.com/ai-lab/project-24035506,8897,2026-06-25T00:00:00Z,2026-08-11T09:09:01.464915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2401.7795,Scalable Synthetic Data Generation for AI Agents: Methodologies and Benchmark Study #164,Researcher 9; Co-Author 15,https://arxiv.org/abs/2401.7795,https://github.com/ai-lab/project-24017795,153,2026-02-23T00:00:00Z,2026-08-11T09:09:01.464915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2406.4310,Scalable Preference Optimization for AI Agents: Methodologies and Benchmark Study #165,Researcher 70; Co-Author 59,https://arxiv.org/abs/2406.4310,https://github.com/ai-lab/project-24064310,737,2026-02-27T00:00:00Z,2026-08-11T09:09:01.464915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2401.2777,Scalable Long-Context Attention for AI Agents: Methodologies and Benchmark Study #166,Researcher 52; Co-Author 82,https://arxiv.org/abs/2401.2777,,0,2026-06-23T00:00:00Z,2026-08-11T09:09:01.464915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2409.7348,Scalable Model Quantization for AI Agents: Methodologies and Benchmark Study #167,Researcher 57; Co-Author 90,https://arxiv.org/abs/2409.7348,,0,2026-05-27T00:00:00Z,2026-08-11T09:09:01.464915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2408.6447,Scalable Long-Context Attention for AI Agents: Methodologies and Benchmark Study #168,Researcher 30; Co-Author 42,https://arxiv.org/abs/2408.6447,https://github.com/ai-lab/project-24086447,8545,2026-07-11T00:00:00Z,2026-08-11T09:09:01.464915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2407.1997,Scalable Federated Learning for AI Agents: Methodologies and Benchmark Study #169,Researcher 96; Co-Author 11,https://arxiv.org/abs/2407.1997,https://github.com/ai-lab/project-24071997,7347,2026-04-20T00:00:00Z,2026-08-11T09:09:01.464915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2401.1228,Scalable Latent Diffusion for AI Agents: Methodologies and Benchmark Study #170,Researcher 62; Co-Author 57,https://arxiv.org/abs/2401.1228,https://github.com/ai-lab/project-24011228,8746,2026-04-16T00:00:00Z,2026-08-11T09:09:01.464915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2409.7840,Scalable Sparse Mixture of Experts for AI Agents: Methodologies and Benchmark Study #171,Researcher 40; Co-Author 1,https://arxiv.org/abs/2409.7840,https://github.com/ai-lab/project-24097840,5353,2026-08-19T00:00:00Z,2026-08-11T09:09:01.464915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2406.8693,Scalable Agentic Workflows for AI Agents: Methodologies and Benchmark Study #172,Researcher 98; Co-Author 66,https://arxiv.org/abs/2406.8693,https://github.com/ai-lab/project-24068693,279,2026-02-24T00:00:00Z,2026-08-11T09:09:01.464915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2405.3012,Scalable Chain-of-Thought Prompting for AI Agents: Methodologies and Benchmark Study #173,Researcher 29; Co-Author 86,https://arxiv.org/abs/2405.3012,https://github.com/ai-lab/project-24053012,3088,2026-07-10T00:00:00Z,2026-08-11T09:09:01.464915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2402.8789,Scalable Preference Optimization for AI Agents: Methodologies and Benchmark Study #174,Researcher 90; Co-Author 99,https://arxiv.org/abs/2402.8789,,0,2026-05-24T00:00:00Z,2026-08-11T09:09:01.464915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2407.3483,Scalable Reward Modeling for AI Agents: Methodologies and Benchmark Study #175,Researcher 65; Co-Author 83,https://arxiv.org/abs/2407.3483,https://github.com/ai-lab/project-24073483,6528,2026-04-15T00:00:00Z,2026-08-11T09:09:01.464915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2403.2429,Scalable Preference Optimization for AI Agents: Methodologies and Benchmark Study #176,Researcher 79; Co-Author 82,https://arxiv.org/abs/2403.2429,https://github.com/ai-lab/project-24032429,5004,2026-07-21T00:00:00Z,2026-08-11T09:09:01.464915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2401.8664,Scalable Chain-of-Thought Prompting for AI Agents: Methodologies and Benchmark Study #177,Researcher 10; Co-Author 10,https://arxiv.org/abs/2401.8664,https://github.com/ai-lab/project-24018664,7783,2026-01-28T00:00:00Z,2026-08-11T09:09:01.464915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2407.9927,Scalable Sparse Mixture of Experts for AI Agents: Methodologies and Benchmark Study #178,Researcher 19; Co-Author 16,https://arxiv.org/abs/2407.9927,https://github.com/ai-lab/project-24079927,608,2026-04-12T00:00:00Z,2026-08-11T09:09:01.464915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2407.1042,Scalable Long-Context Attention for AI Agents: Methodologies and Benchmark Study #179,Researcher 42; Co-Author 16,https://arxiv.org/abs/2407.1042,https://github.com/ai-lab/project-24071042,8318,2026-02-14T00:00:00Z,2026-08-11T09:09:01.464915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2403.7144,Scalable Latent Diffusion for AI Agents: Methodologies and Benchmark Study #180,Researcher 6; Co-Author 83,https://arxiv.org/abs/2403.7144,,0,2026-08-16T00:00:00Z,2026-08-11T09:09:01.464915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2401.5953,Scalable Multimodal Transformers for AI Agents: Methodologies and Benchmark Study #181,Researcher 76; Co-Author 40,https://arxiv.org/abs/2401.5953,https://github.com/ai-lab/project-24015953,8884,2026-01-25T00:00:00Z,2026-08-11T09:09:01.464915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2404.7915,Scalable Long-Context Attention for AI Agents: Methodologies and Benchmark Study #182,Researcher 5; Co-Author 41,https://arxiv.org/abs/2404.7915,https://github.com/ai-lab/project-24047915,5726,2026-01-20T00:00:00Z,2026-08-11T09:09:01.464915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2407.8006,Scalable Latent Diffusion for AI Agents: Methodologies and Benchmark Study #183,Researcher 51; Co-Author 66,https://arxiv.org/abs/2407.8006,https://github.com/ai-lab/project-24078006,2662,2026-04-28T00:00:00Z,2026-08-11T09:09:01.464915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2401.4592,Scalable Latent Diffusion for AI Agents: Methodologies and Benchmark Study #184,Researcher 74; Co-Author 32,https://arxiv.org/abs/2401.4592,https://github.com/ai-lab/project-24014592,8034,2026-04-28T00:00:00Z,2026-08-11T09:09:01.464915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2409.8433,Scalable Latent Diffusion for AI Agents: Methodologies and Benchmark Study #185,Researcher 16; Co-Author 13,https://arxiv.org/abs/2409.8433,https://github.com/ai-lab/project-24098433,8144,2026-06-18T00:00:00Z,2026-08-11T09:09:01.464915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2403.7933,Scalable State Space Architecture for AI Agents: Methodologies and Benchmark Study #186,Researcher 5; Co-Author 54,https://arxiv.org/abs/2403.7933,,0,2026-07-27T00:00:00Z,2026-08-11T09:09:01.464915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2402.6459,Scalable Vision-Language Alignment for AI Agents: Methodologies and Benchmark Study #187,Researcher 91; Co-Author 40,https://arxiv.org/abs/2402.6459,https://github.com/ai-lab/project-24026459,2996,2026-07-28T00:00:00Z,2026-08-11T09:09:01.464915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2405.4123,Scalable Latent Diffusion for AI Agents: Methodologies and Benchmark Study #188,Researcher 50; Co-Author 13,https://arxiv.org/abs/2405.4123,https://github.com/ai-lab/project-24054123,3253,2026-04-25T00:00:00Z,2026-08-11T09:09:01.464915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2402.6766,Scalable Federated Learning for AI Agents: Methodologies and Benchmark Study #189,Researcher 89; Co-Author 57,https://arxiv.org/abs/2402.6766,https://github.com/ai-lab/project-24026766,568,2026-02-24T00:00:00Z,2026-08-11T09:09:01.464915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2406.6864,Scalable Synthetic Data Generation for AI Agents: Methodologies and Benchmark Study #190,Researcher 74; Co-Author 92,https://arxiv.org/abs/2406.6864,https://github.com/ai-lab/project-24066864,4007,2026-07-10T00:00:00Z,2026-08-11T09:09:01.464915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2403.2250,Scalable Long-Context Attention for AI Agents: Methodologies and Benchmark Study #191,Researcher 73; Co-Author 12,https://arxiv.org/abs/2403.2250,https://github.com/ai-lab/project-24032250,1524,2026-01-16T00:00:00Z,2026-08-11T09:09:01.464915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2406.3125,Scalable Reward Modeling for AI Agents: Methodologies and Benchmark Study #192,Researcher 55; Co-Author 92,https://arxiv.org/abs/2406.3125,,0,2026-03-25T00:00:00Z,2026-08-11T09:09:01.464915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2401.6319,Scalable Reasoning Engine for AI Agents: Methodologies and Benchmark Study #193,Researcher 47; Co-Author 17,https://arxiv.org/abs/2401.6319,https://github.com/ai-lab/project-24016319,4280,2026-08-28T00:00:00Z,2026-08-11T09:09:01.465915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2404.6037,Scalable Synthetic Data Generation for AI Agents: Methodologies and Benchmark Study #194,Researcher 75; Co-Author 11,https://arxiv.org/abs/2404.6037,https://github.com/ai-lab/project-24046037,4009,2026-07-21T00:00:00Z,2026-08-11T09:09:01.465915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2402.8358,Scalable Agentic Workflows for AI Agents: Methodologies and Benchmark Study #195,Researcher 6; Co-Author 67,https://arxiv.org/abs/2402.8358,https://github.com/ai-lab/project-24028358,1598,2026-06-11T00:00:00Z,2026-08-11T09:09:01.465915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2401.9018,Scalable Federated Learning for AI Agents: Methodologies and Benchmark Study #196,Researcher 32; Co-Author 79,https://arxiv.org/abs/2401.9018,https://github.com/ai-lab/project-24019018,1127,2026-04-10T00:00:00Z,2026-08-11T09:09:01.465915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2402.5906,Scalable Preference Optimization for AI Agents: Methodologies and Benchmark Study #197,Researcher 24; Co-Author 99,https://arxiv.org/abs/2402.5906,https://github.com/ai-lab/project-24025906,7946,2026-01-17T00:00:00Z,2026-08-11T09:09:01.465915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2402.9822,Scalable Graph Neural Networks for AI Agents: Methodologies and Benchmark Study #198,Researcher 8; Co-Author 96,https://arxiv.org/abs/2402.9822,,0,2026-04-24T00:00:00Z,2026-08-11T09:09:01.465915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2406.5621,Scalable Agentic Workflows for AI Agents: Methodologies and Benchmark Study #199,Researcher 62; Co-Author 66,https://arxiv.org/abs/2406.5621,https://github.com/ai-lab/project-24065621,2481,2026-06-27T00:00:00Z,2026-08-11T09:09:01.465915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2403.3573,Scalable Vision-Language Alignment for AI Agents: Methodologies and Benchmark Study #200,Researcher 94; Co-Author 45,https://arxiv.org/abs/2403.3573,https://github.com/ai-lab/project-24033573,7866,2026-01-24T00:00:00Z,2026-08-11T09:09:01.465915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2409.4579,Scalable Preference Optimization for AI Agents: Methodologies and Benchmark Study #201,Researcher 25; Co-Author 30,https://arxiv.org/abs/2409.4579,https://github.com/ai-lab/project-24094579,3141,2026-01-15T00:00:00Z,2026-08-11T09:09:01.465915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2408.3970,Scalable Sparse Mixture of Experts for AI Agents: Methodologies and Benchmark Study #202,Researcher 38; Co-Author 27,https://arxiv.org/abs/2408.3970,,0,2026-03-26T00:00:00Z,2026-08-11T09:09:01.465915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2402.8928,Scalable Reasoning Engine for AI Agents: Methodologies and Benchmark Study #203,Researcher 92; Co-Author 71,https://arxiv.org/abs/2402.8928,https://github.com/ai-lab/project-24028928,5095,2026-04-25T00:00:00Z,2026-08-11T09:09:01.465915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2408.1289,Scalable Graph Neural Networks for AI Agents: Methodologies and Benchmark Study #204,Researcher 11; Co-Author 67,https://arxiv.org/abs/2408.1289,https://github.com/ai-lab/project-24081289,1032,2026-03-22T00:00:00Z,2026-08-11T09:09:01.465915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2401.4089,Scalable Multimodal Transformers for AI Agents: Methodologies and Benchmark Study #205,Researcher 19; Co-Author 5,https://arxiv.org/abs/2401.4089,https://github.com/ai-lab/project-24014089,1165,2026-02-13T00:00:00Z,2026-08-11T09:09:01.465915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2402.9399,Scalable Long-Context Attention for AI Agents: Methodologies and Benchmark Study #206,Researcher 81; Co-Author 12,https://arxiv.org/abs/2402.9399,https://github.com/ai-lab/project-24029399,873,2026-08-16T00:00:00Z,2026-08-11T09:09:01.465915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2405.6936,Scalable Multimodal Transformers for AI Agents: Methodologies and Benchmark Study #207,Researcher 36; Co-Author 61,https://arxiv.org/abs/2405.6936,,0,2026-05-13T00:00:00Z,2026-08-11T09:09:01.465915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2403.4307,Scalable Latent Diffusion for AI Agents: Methodologies and Benchmark Study #208,Researcher 67; Co-Author 79,https://arxiv.org/abs/2403.4307,https://github.com/ai-lab/project-24034307,7551,2026-02-15T00:00:00Z,2026-08-11T09:09:01.465915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2408.4491,Scalable Latent Diffusion for AI Agents: Methodologies and Benchmark Study #209,Researcher 59; Co-Author 39,https://arxiv.org/abs/2408.4491,https://github.com/ai-lab/project-24084491,5994,2026-08-23T00:00:00Z,2026-08-11T09:09:01.465915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2407.8277,Scalable Vision-Language Alignment for AI Agents: Methodologies and Benchmark Study #210,Researcher 36; Co-Author 96,https://arxiv.org/abs/2407.8277,https://github.com/ai-lab/project-24078277,394,2026-02-26T00:00:00Z,2026-08-11T09:09:01.465915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2402.5109,Scalable Agentic Workflows for AI Agents: Methodologies and Benchmark Study #211,Researcher 16; Co-Author 89,https://arxiv.org/abs/2402.5109,,0,2026-02-10T00:00:00Z,2026-08-11T09:09:01.465915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2402.3413,Scalable Synthetic Data Generation for AI Agents: Methodologies and Benchmark Study #212,Researcher 96; Co-Author 65,https://arxiv.org/abs/2402.3413,https://github.com/ai-lab/project-24023413,2420,2026-08-17T00:00:00Z,2026-08-11T09:09:01.465915Z
1.0,RESEARCH_PAPER,arXiv,https://arxiv.org/abs/2403.3693,Scalable Preference Optimization for AI Agents: Methodologies and Benchmark Study #213,Researcher 36; Co-Author 63,https://arxiv.org/abs/2403.3693,https://github.com/ai-lab/project-24033693,7720,2026-08-11T00:00:00Z,2026-08-11T09:09:01.465915Z
