raw_name,canonical_name,match_score,method,entity_type,timestamp
Scrapegraphai,Scrapegraphai,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.413967Z
Moritzlaurer,Moritzlaurer,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.413967Z
Qwen,Qwen,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.413967Z
Mistral,Mistral AI,100.0,AliasDict,PRODUCT_COMPANY,2026-08-12T03:04:08.413967Z
Simstudioai,Simstudioai,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.413967Z
Ayamerushia,Ayamerushia,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.413967Z
Bookbot,Bookbot,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.414960Z
Anthropic,Anthropic,100.0,DirectMatch,PRODUCT_COMPANY,2026-08-12T03:04:08.414960Z
Mrm8488,Mrm8488,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.414960Z
R3Gm,R3Gm,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.414960Z
Openai,OpenAI,100.0,DirectMatch,PRODUCT_COMPANY,2026-08-12T03:04:08.414960Z
Opendataloader Project,Opendataloader Project,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.414960Z
Openai Community,Openai Community,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.414960Z
Hf Audio,Hf Audio,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.414960Z
Google LLC,Google Llc,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.414960Z
Cinnamon,Cinnamon,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.414960Z
Qandos0,Qandos0,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.414960Z
Thestinger,Thestinger,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.414960Z
Cohere,Cohere,100.0,DirectMatch,PRODUCT_COMPANY,2026-08-12T03:04:08.414960Z
Humanlayer,Humanlayer,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.414960Z
Camel Lab,Camel Lab,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.414960Z
Qwen,Qwen,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.414960Z
AI21 Labs,Ai21 Labs,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.414960Z
Promptfoo,Promptfoo,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.414960Z
J Hartmann,J Hartmann,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.414960Z
Parler Tts,Parler Tts,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.414960Z
Stability AI,Stability AI,100.0,DirectMatch,PRODUCT_COMPANY,2026-08-12T03:04:08.414960Z
Vanna Ai,Vanna Ai,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.414960Z
Cardiffnlp,Cardiffnlp,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.416473Z
Gokaygokay,Gokaygokay,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.416473Z
Features & Labels <support@fal.ai>,Features & Labels <Support@Fal.Ai>,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.416473Z
Accumulatemore,Accumulatemore,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.416473Z
Nikolamilosevic,Nikolamilosevic,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.416473Z
Multimodalart,Multimodalart,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.416473Z
Baseten,Baseten,100.0,DirectMatch,PRODUCT_COMPANY,2026-08-12T03:04:08.416473Z
Coze Dev,Coze Dev,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.416473Z
Junglelee,Junglelee,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.417486Z
Indexteam,Indexteam,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.417486Z
Fireworks Ai,Fireworks AI,100.0,DirectMatch,PRODUCT_COMPANY,2026-08-12T03:04:08.417486Z
Eosphoros Ai,Eosphoros Ai,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.417486Z
Agufsamudra,Agufsamudra,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.417486Z
Shariqfarooq,Shariqfarooq,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.417486Z
Deepinfra,Deepinfra,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.417486Z
Vibhorag101,Vibhorag101,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.418500Z
Stabilityai,Stabilityai,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.418500Z
Perplexity,Perplexity AI,100.0,AliasDict,PRODUCT_COMPANY,2026-08-12T03:04:08.418500Z
Elizaos,Elizaos,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.418500Z
Unitary,Unitary,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.418500Z
Hadadxyz,Hadadxyz,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.418500Z
Elevenlabs,ElevenLabs,100.0,DirectMatch,PRODUCT_COMPANY,2026-08-12T03:04:08.418500Z
Liyupi,Liyupi,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.418500Z
Fyaronskiy,Fyaronskiy,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.418500Z
Heartsync,Heartsync,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.418500Z
AssemblyAI,AssemblyAI,100.0,DirectMatch,PRODUCT_COMPANY,2026-08-12T03:04:08.418500Z
Arc53,Arc53,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.418500Z
Nreimers,Nreimers,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.418500Z
Haoheliu,Haoheliu,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.418500Z
Deepgram Sdk,Deepgram Sdk,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.418500Z
Langbot App,Langbot App,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.418500Z
Elron,Elron,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.419495Z
Lnyan,Lnyan,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.419495Z
Cartesia,Cartesia,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.419495Z
Canner,Canner,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.419495Z
Cardiffnlp,Cardiffnlp,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.419495Z
Tonyassi,Tonyassi,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.419495Z
Synthesia,Synthesia,100.0,DirectMatch,PRODUCT_COMPANY,2026-08-12T03:04:08.419495Z
Memvid,Memvid,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.419495Z
W11Wo,W11Wo,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.419495Z
Prithivmlmods,Prithivmlmods,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.419495Z
"Rackspace Technology, Inc.","Rackspace Technology, Inc.",50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.419495Z
Modsetter,Modsetter,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.419495Z
Piratexx,Piratexx,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.419495Z
Pika,Pika,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.419495Z
Memorilabs,Memorilabs,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.419495Z
Davebulaval,Davebulaval,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.419495Z
Zomehwh,Zomehwh,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.419495Z
Cerebras Systems,Cerebras Systems,100.0,DirectMatch,PRODUCT_COMPANY,2026-08-12T03:04:08.419495Z
Alibaba,Alibaba,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.419495Z
Microsoft,Microsoft,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.419495Z
Ovi054,Ovi054,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.419495Z
Sifat Hasan,Sifat Hasan,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.419495Z
Conardli,Conardli,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.419495Z
Tals,Tals,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.419495Z
Heartsync,Heartsync,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.419495Z
Zhipu AI,Zhipu Ai,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.419495Z
Ryancodrai,Ryancodrai,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.419495Z
Nickmuchi,Nickmuchi,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.420492Z
Wuvin,Wuvin,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.420492Z
OpenRouter,Openrouter,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.420492Z
Datawhalechina,Datawhalechina,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.420492Z
Skywork,Skywork,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.420492Z
Multimodalart,Multimodalart,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.420492Z
Portkey.ai,Portkey.Ai,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.420492Z
Neuml,Neuml,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.420492Z
Madhurjindal,Madhurjindal,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.420492Z
Bytedance Research,Bytedance Research,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.421513Z
"Willy Douhard, Dan Andre Constantini","Willy Douhard, Dan Andre Constantini",50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.421513Z
Startrail Org,Startrail Org,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.421513Z
Trl Internal Testing,Trl Internal Testing,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.421513Z
Huggingface,Hugging Face,100.0,AliasDict,PRODUCT_COMPANY,2026-08-12T03:04:08.421513Z
Google Inc.,Google Inc.,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.421513Z
Codexu,Codexu,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.422513Z
Lxzgordon,Lxzgordon,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.422513Z
Llamameta,Llamameta,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.422513Z
Taipy,Taipy,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.422513Z
Zilliztech,Zilliztech,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.422513Z
Ssmits,Ssmits,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.422513Z
Akhaliq,Akhaliq,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.422513Z
Panel,Panel,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.423493Z
Dataelement,Dataelement,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.423493Z
Circulus,Circulus,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.423493Z
Multimodalart,Multimodalart,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.423493Z
Voila Development Team,Voila Development Team,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.423493Z
Cocoindex Io,Cocoindex Io,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.423493Z
Snunlp,Snunlp,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.423493Z
Kingnish,Kingnish,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.423493Z
Solara,Solara,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.424518Z
Sigoden,Sigoden,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.424518Z
Skywork,Skywork,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.424518Z
Bytedance,Bytedance,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.424518Z
Zauberzeug GmbH,Zauberzeug Gmbh,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.424518Z
Voltagent,Voltagent,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.424518Z
Facebook,Facebook,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.424518Z
Xenova,Xenova,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.425512Z
Marimo,Marimo,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.425512Z
Datawhalechina,Datawhalechina,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.425512Z
Trl Internal Testing,Trl Internal Testing,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.425512Z
Fffiloni,Fffiloni,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.425512Z
Shiny,Shiny,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.425512Z
Conardli,Conardli,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.425512Z
Cardiffnlp,Cardiffnlp,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.426513Z
Lllyasviel,Lllyasviel,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.426513Z
"Nikhil Rao, Alek Petuskey, Masen Furer, Elijah Ahianyo, Thomas Brandeho, Khaleel Al-Adhami","Nikhil Rao, Alek Petuskey, Masen Furer, Elijah Ahianyo, Thomas Brandeho, Khaleel Al-Adhami",50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.426513Z
Startrail Org,Startrail Org,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.427057Z
Siebert,Siebert,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.427057Z
Microsoft,Microsoft,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.427057Z
Nikhil Rao,Nikhil Rao,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.427057Z
Pysentimiento,Pysentimiento,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.427057Z
Tencent,Tencent,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.427057Z
Flet,Flet,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.427057Z
Future House,Future House,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.428090Z
Salesforce,Salesforce,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.428090Z
Heartsync,Heartsync,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.428090Z
Aider Chat,Aider Chat,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.428090Z
Xberg Io,Xberg Io,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.428090Z
Paddlepaddle,Paddlepaddle,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.428090Z
Styletts2,Styletts2,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.428090Z
Anton Osika,Anton Osika,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.429080Z
Wangrongsheng,Wangrongsheng,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.429080Z
Kha White,Kha White,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.429080Z
Agents Course,Agents Course,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.429080Z
Devin Cli,Devin Cli,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.429080Z
Salesforce,Salesforce,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.429080Z
Lambda,Lambda,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.429080Z
Crewai Tools,Crewai Tools,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.430079Z
Adongwanai,Adongwanai,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.430079Z
Paddlepaddle,Paddlepaddle,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.430079Z
Openbmb,Openbmb,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.430079Z
Autogen Agentchat,Autogen Agentchat,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.430079Z
Zilliztech,Zilliztech,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.430079Z
Microsoft,Microsoft,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.430079Z
Jbilcke Hf,Jbilcke Hf,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.431079Z
Torch,Torch,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.431079Z
Sciphi Ai,Sciphi Ai,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.431079Z
Paddlepaddle,Paddlepaddle,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.431079Z
Shitao,Shitao,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.431079Z
Explosion,Explosion,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.431079Z
Upsonic,Upsonic,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.431079Z
Microsoft,Microsoft,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.431079Z
Stable X,Stable X,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.431079Z
NLTK Team,Nltk Team,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.431079Z
Luhengshiwo,Luhengshiwo,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.431079Z
Paddlepaddle,Paddlepaddle,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.431079Z
Depth Anything,Depth Anything,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.432060Z
Radim Rehurek,Radim Rehurek,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.432060Z
Breezedeus,Breezedeus,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.432060Z
Fishaudio,Fishaudio,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.432060Z
Textblob,Textblob,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.432060Z
Numind,Numind,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.432060Z
Xenova,Xenova,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.432060Z
Alan Akbik,Alan Akbik,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.432060Z
Adbar,Adbar,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.433105Z
Jeildlwlrma,Jeildlwlrma,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.433105Z
Aslp Lab,Aslp Lab,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.433105Z
Stanford Natural Language Processing Group,Stanford Natural Language Processing Group,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.433105Z
Plastic Labs,Plastic Labs,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.433105Z
Microsoft,Microsoft,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.433105Z
Nightfury,Nightfury,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.433105Z
Takuya Akiba,Takuya Akiba,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.434097Z
Dataease,Dataease,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.434097Z
Ibm Granite,Ibm Granite,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.434097Z
Ginipick,Ginipick,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.434097Z
Hyperopt,Hyperopt,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.434097Z
Run Llama,Run Llama,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.434097Z
Microsoft,Microsoft,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.434097Z
Fernando Nogueira,Fernando Nogueira,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.435095Z
Airweave Ai,Airweave Ai,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.435095Z
Microsoft,Microsoft,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.435095Z
Cvpr,Cvpr,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.435095Z
Gymnasium,Gymnasium,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.435095Z
Xerrors,Xerrors,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.435095Z
Paddlepaddle,Paddlepaddle,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.435095Z
Ace Step,Ace Step,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.436100Z
Antonin Raffin,Antonin Raffin,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.436100Z
Lavague Ai,Lavague Ai,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.436100Z
Numind,Numind,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.436100Z
Skytnt,Skytnt,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.436632Z
Pettingzoo,Pettingzoo,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.436632Z
Genkit Ai,Genkit Ai,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.436632Z
Lightonai,Lightonai,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.436632Z
Blinkdl,Blinkdl,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.436632Z
Costa Huang,Costa Huang,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.436632Z
Timescale,Timescale,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.436632Z
Paddlepaddle,Paddlepaddle,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.437671Z
M Ric,M Ric,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.437671Z
Kornia,Kornia,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.437671Z
Pyspur Dev,Pyspur Dev,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.437671Z
Sherif1313,Sherif1313,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.437671Z
Pyramid Flow,Pyramid Flow,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.437671Z
Pillow,Pillow,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.437671Z
Helixdb,Helixdb,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.438655Z
Nlpconnect,Nlpconnect,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.438655Z
Jpgallegoar,Jpgallegoar,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.438655Z
Opencv Python,Opencv Python,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.438655Z
Cactus Compute,Cactus Compute,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.438655Z
Alibaba Damo,Alibaba Damo,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.438655Z
Riverz,Riverz,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.438655Z
Scikit Image,Scikit Image,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.439656Z
Meilisearch,Meilisearch,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.439656Z
Facebook,Facebook,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.439656Z
Opendatalab,Opendatalab,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.439656Z
Brian McFee,Brian Mcfee,50.0,PassthroughTitleCase,PRODUCT_COMPANY,2026-08-12T03:04:08.439656Z
