schemaVersion,recordType,source_name,source_url,title,authors,paper_url,github_url,github_stars,published_date,collectedAt
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2210.04458v1,OGC: Unsupervised 3D Object Segmentation from Rigid Dynamics of Point Clouds,Ziyang Song; Bo Yang,http://arxiv.org/abs/2210.04458v1,,0,2022-10-10T07:01:08Z,2026-08-12T02:54:24.237915Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2207.03081v1,DRL-ISP: Multi-Objective Camera ISP with Deep Reinforcement Learning,Ukcheol Shin; Kyunghyun Lee; In So Kweon,http://arxiv.org/abs/2207.03081v1,,0,2022-07-07T04:34:05Z,2026-08-12T02:54:24.237915Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2207.03146v1,Self-Supervised Velocity Estimation for Automotive Radar Object Detection Networks,Daniel Niederlöhner; Michael Ulrich; Sascha Braun; Daniel Köhler; Florian Faion,http://arxiv.org/abs/2207.03146v1,,0,2022-07-07T08:15:12Z,2026-08-12T02:54:24.238515Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2210.01191v1,Extending Compositional Attention Networks for Social Reasoning in Videos,Christina Sartzetaki; Georgios Paraskevopoulos; Alexandros Potamianos,http://arxiv.org/abs/2210.01191v1,,0,2022-10-03T19:03:01Z,2026-08-12T02:54:24.238515Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2210.02324v1,Promising or Elusive? Unsupervised Object Segmentation from Real-world Single Images,Yafei Yang; Bo Yang,http://arxiv.org/abs/2210.02324v1,,0,2022-10-05T15:22:54Z,2026-08-12T02:54:24.238515Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2210.01597v2,ROAD-R: The Autonomous Driving Dataset with Logical Requirements,Eleonora Giunchiglia; Mihaela Cătălina Stoian; Salman Khan; Fabio Cuzzolin; Thomas Lukasiewicz,http://arxiv.org/abs/2210.01597v2,,0,2022-10-04T13:22:19Z,2026-08-12T02:54:24.238515Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2112.03857v2,Grounded Language-Image Pre-training,Liunian Harold Li; Pengchuan Zhang; Haotian Zhang; Jianwei Yang; Chunyuan Li,http://arxiv.org/abs/2112.03857v2,https://github.com/microsoft/GLIP,0,2021-12-07T17:47:50Z,2026-08-12T02:54:24.747990Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2112.03257v1,Functional Regularization for Reinforcement Learning via Learned Fourier Features,Alexander C. Li; Deepak Pathak,http://arxiv.org/abs/2112.03257v1,,0,2021-12-06T18:59:52Z,2026-08-12T02:54:24.238515Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2112.10143v1,RoboAssembly: Learning Generalizable Furniture Assembly Policy in a Novel Multi-robot Contact-rich Simulation Environment,Mingxin Yu; Lin Shao; Zhehuan Chen; Tianhao Wu; Qingnan Fan,http://arxiv.org/abs/2112.10143v1,,0,2021-12-19T13:20:45Z,2026-08-12T02:54:24.238515Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2303.16133v2,Exposing and Addressing Cross-Task Inconsistency in Unified Vision-Language Models,Adyasha Maharana; Amita Kamath; Christopher Clark; Mohit Bansal; Aniruddha Kembhavi,http://arxiv.org/abs/2303.16133v2,,0,2023-03-28T16:57:12Z,2026-08-12T02:54:24.238515Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2303.16406v1,Hierarchical Video-Moment Retrieval and Step-Captioning,Abhay Zala; Jaemin Cho; Satwik Kottur; Xilun Chen; Barlas Oğuz,http://arxiv.org/abs/2303.16406v1,,0,2023-03-29T02:33:54Z,2026-08-12T02:54:24.238515Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2303.11373v1,Neural Constraint Satisfaction: Hierarchical Abstraction for Combinatorial Generalization in Object Rearrangement,Michael Chang; Alyssa L. Dayan; Franziska Meier; Thomas L. Griffiths; Sergey Levine,http://arxiv.org/abs/2303.11373v1,,0,2023-03-20T18:19:36Z,2026-08-12T02:54:24.238515Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2212.06437v1,DiffStack: A Differentiable and Modular Control Stack for Autonomous Vehicles,Peter Karkus; Boris Ivanovic; Shie Mannor; Marco Pavone,http://arxiv.org/abs/2212.06437v1,,0,2022-12-13T09:05:21Z,2026-08-12T02:54:24.238515Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2211.05335v2,Scalable Modular Synthetic Data Generation for Advancing Aerial Autonomy,Mehrnaz Sabet; Praveen Palanisamy; Sakshi Mishra,http://arxiv.org/abs/2211.05335v2,,0,2022-11-10T04:37:41Z,2026-08-12T02:54:24.238515Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2308.16893v1,Language-Conditioned Path Planning,Amber Xie; Youngwoon Lee; Pieter Abbeel; Stephen James,http://arxiv.org/abs/2308.16893v1,,0,2023-08-31T17:56:13Z,2026-08-12T02:54:24.238515Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2309.02435v1,Efficient RL via Disentangled Environment and Agent Representations,Kevin Gmelin; Shikhar Bahl; Russell Mendonca; Deepak Pathak,http://arxiv.org/abs/2309.02435v1,,0,2023-09-05T17:59:45Z,2026-08-12T02:54:24.238515Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2309.00957v1,Visual-Kinematics Graph Learning for Procedure-agnostic Instrument Tip Segmentation in Robotic Surgeries,Jiaqi Liu; Yonghao Long; Kai Chen; Cheuk Hei Leung; Zerui Wang,http://arxiv.org/abs/2309.00957v1,,0,2023-09-02T14:52:58Z,2026-08-12T02:54:24.238515Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2309.00615v1,"Point-Bind & Point-LLM: Aligning Point Cloud with Multi-modality for 3D Understanding, Generation, and Instruction Following",Ziyu Guo; Renrui Zhang; Xiangyang Zhu; Yiwen Tang; Xianzheng Ma,http://arxiv.org/abs/2309.00615v1,https://github.com/ZiyuGuo99/Point-Bind_Point-LLM,0,2023-09-01T17:59:47Z,2026-08-12T02:54:24.648532Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2309.10091v1,Unified Coarse-to-Fine Alignment for Video-Text Retrieval,Ziyang Wang; Yi-Lin Sung; Feng Cheng; Gedas Bertasius; Mohit Bansal,http://arxiv.org/abs/2309.10091v1,https://github.com/Ziyang412/UCoFiA,0,2023-09-18T19:04:37Z,2026-08-12T02:54:24.673729Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2309.10790v2,Guide Your Agent with Adaptive Multimodal Rewards,Changyeon Kim; Younggyo Seo; Hao Liu; Lisa Lee; Jinwoo Shin,http://arxiv.org/abs/2309.10790v2,,0,2023-09-19T17:39:20Z,2026-08-12T02:54:24.238515Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2307.03135v3,Distilling Large Vision-Language Model with Out-of-Distribution Generalizability,Xuanlin Li; Yunhao Fang; Minghua Liu; Zhan Ling; Zhuowen Tu,http://arxiv.org/abs/2307.03135v3,https://github.com/xuanlinli17/large_vlm_distillation_ood,0,2023-07-06T17:05:26Z,2026-08-12T02:54:25.342976Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2310.10103v1,Navigation with Large Language Models: Semantic Guesswork as a Heuristic for Planning,Dhruv Shah; Michael Equi; Blazej Osinski; Fei Xia; Brian Ichter,http://arxiv.org/abs/2310.10103v1,,0,2023-10-16T06:21:06Z,2026-08-12T02:54:24.238515Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2310.06020v2,DyST: Towards Dynamic Neural Scene Representations on Real-World Videos,Maximilian Seitzer; Sjoerd van Steenkiste; Thomas Kipf; Klaus Greff; Mehdi S. M. Sajjadi,http://arxiv.org/abs/2310.06020v2,,0,2023-10-09T18:00:01Z,2026-08-12T02:54:24.239528Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2310.01837v2,Extending CAM-based XAI methods for Remote Sensing Imagery Segmentation,Abdul Karim Gizzini; Mustafa Shukor; Ali J. Ghandour,http://arxiv.org/abs/2310.01837v2,,0,2023-10-03T07:01:23Z,2026-08-12T02:54:24.239528Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2308.10707v1,Sensor Fusion by Spatial Encoding for Autonomous Driving,Quoc-Vinh Lai-Dang; Jihui Lee; Bumgeun Park; Dongsoo Har,http://arxiv.org/abs/2308.10707v1,,0,2023-08-17T04:12:02Z,2026-08-12T02:54:24.239528Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2308.11696v5,Efficient Benchmarking of Language Models,Yotam Perlitz; Elron Bandel; Ariel Gera; Ofir Arviv; Liat Ein-Dor,http://arxiv.org/abs/2308.11696v5,,0,2023-08-22T17:59:30Z,2026-08-12T02:54:24.239528Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2308.09936v3,BLIVA: A Simple Multimodal LLM for Better Handling of Text-Rich Visual Questions,Wenbo Hu; Yifan Xu; Yi Li; Weiyue Li; Zeyuan Chen,http://arxiv.org/abs/2308.09936v3,https://github.com/mlpc-ucsd/BLIVA,0,2023-08-19T07:53:43Z,2026-08-12T02:54:25.340979Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2311.12866v1,Modular Blended Attention Network for Video Question Answering,Mingjie Zhou,http://arxiv.org/abs/2311.12866v1,,0,2023-11-02T14:22:17Z,2026-08-12T02:54:24.239528Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2312.06398v1,NVFi: Neural Velocity Fields for 3D Physics Learning from Dynamic Videos,Jinxi Li; Ziyang Song; Bo Yang,http://arxiv.org/abs/2312.06398v1,,0,2023-12-11T14:07:31Z,2026-08-12T02:54:24.239528Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2211.11744v3,Visual Dexterity: In-Hand Reorientation of Novel and Complex Object Shapes,Tao Chen; Megha Tippur; Siyang Wu; Vikash Kumar; Edward Adelson,http://arxiv.org/abs/2211.11744v3,,0,2022-11-21T18:59:33Z,2026-08-12T02:54:24.239528Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2211.11746v1,Last-Mile Embodied Visual Navigation,Justin Wasserman; Karmesh Yadav; Girish Chowdhary; Abhinav Gupta; Unnat Jain,http://arxiv.org/abs/2211.11746v1,,0,2022-11-21T18:59:58Z,2026-08-12T02:54:24.239528Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2211.16492v1,Abstract Visual Reasoning with Tangram Shapes,Anya Ji; Noriyuki Kojima; Noah Rush; Alane Suhr; Wai Keen Vong,http://arxiv.org/abs/2211.16492v1,,0,2022-11-29T18:57:06Z,2026-08-12T02:54:24.239528Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2210.13540v2,Video based Object 6D Pose Estimation using Transformers,Apoorva Beedu; Huda Alamri; Irfan Essa,http://arxiv.org/abs/2210.13540v2,https://github.com/ApoorvaBeedu/VideoPose,0,2022-10-24T18:45:53Z,2026-08-12T02:54:24.684343Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2210.15559v1,Robust Monocular Localization of Drones by Adapting Domain Maps to Depth Prediction Inaccuracies,Priyesh Shukla; Sureshkumar S.; Alex C. Stutts; Sathya Ravi; Theja Tulabandhula,http://arxiv.org/abs/2210.15559v1,,0,2022-10-27T15:48:53Z,2026-08-12T02:54:24.239528Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2210.15377v2,Retrieving Users' Opinions on Social Media with Multimodal Aspect-Based Sentiment Analysis,Miriam Anschütz; Tobias Eder; Georg Groh,http://arxiv.org/abs/2210.15377v2,,0,2022-10-27T12:38:10Z,2026-08-12T02:54:24.239528Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2211.08304v1,PARTNR: Pick and place Ambiguity Resolving by Trustworthy iNteractive leaRning,Jelle Luijkx; Zlatan Ajanovic; Laura Ferranti; Jens Kober,http://arxiv.org/abs/2211.08304v1,,0,2022-11-15T17:07:40Z,2026-08-12T02:54:24.239528Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2208.00690v3,Generative Bias for Robust Visual Question Answering,Jae Won Cho; Dong-jin Kim; Hyeonggon Ryu; In So Kweon,http://arxiv.org/abs/2208.00690v3,,0,2022-08-01T08:58:02Z,2026-08-12T02:54:24.239528Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2208.10481v1,BARReL: Bottleneck Attention for Adversarial Robustness in Vision-Based Reinforcement Learning,Eugene Bykovets; Yannick Metz; Mennatallah El-Assady; Daniel A. Keim; Joachim M. Buhmann,http://arxiv.org/abs/2208.10481v1,,0,2022-08-22T17:54:34Z,2026-08-12T02:54:24.239528Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2208.08241v4,ILLUME: Rationalizing Vision-Language Models through Human Interactions,Manuel Brack; Patrick Schramowski; Björn Deiseroth; Kristian Kersting,http://arxiv.org/abs/2208.08241v4,,0,2022-08-17T11:41:43Z,2026-08-12T02:54:24.239528Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2209.14697v2,Creative Painting with Latent Diffusion Models,Xianchao Wu,http://arxiv.org/abs/2209.14697v2,,0,2022-09-29T11:49:07Z,2026-08-12T02:54:24.239528Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2209.00465v3,On Grounded Planning for Embodied Tasks with Language Models,Bill Yuchen Lin; Chengsong Huang; Qian Liu; Wenda Gu; Sam Sommerer,http://arxiv.org/abs/2209.00465v3,,0,2022-08-29T16:37:18Z,2026-08-12T02:54:24.241530Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2210.09678v2,Virtual Reality via Object Pose Estimation and Active Learning: Realizing Telepresence Robots with Aerial Manipulation Capabilities,Jongseok Lee; Ribin Balachandran; Konstantin Kondak; Andre Coelho; Marco De Stefano,http://arxiv.org/abs/2210.09678v2,,0,2022-10-18T08:42:30Z,2026-08-12T02:54:24.241530Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2210.09834v1,Learning Less Generalizable Patterns with an Asymmetrically Trained Double Classifier for Better Test-Time Adaptation,Thomas Duboudin; Emmanuel Dellandréa; Corentin Abgrall; Gilles Hénaff; Liming Chen,http://arxiv.org/abs/2210.09834v1,,0,2022-10-17T08:05:38Z,2026-08-12T02:54:24.241530Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2209.03355v2,Generative Adversarial Super-Resolution at the Edge with Knowledge Distillation,Simone Angarano; Francesco Salvetti; Mauro Martini; Marcello Chiaberge,http://arxiv.org/abs/2209.03355v2,https://github.com/PIC4SeR/EdgeSRGAN,0,2022-09-07T10:58:41Z,2026-08-12T02:54:25.305336Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2301.07093v2,GLIGEN: Open-Set Grounded Text-to-Image Generation,Yuheng Li; Haotian Liu; Qingyang Wu; Fangzhou Mu; Jianwei Yang,http://arxiv.org/abs/2301.07093v2,,0,2023-01-17T18:58:58Z,2026-08-12T02:54:24.241530Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2301.02051v2,A Distance-Geometric Method for Recovering Robot Joint Angles From an RGB Image,Ivan Bilić; Filip Marić; Ivan Marković; Ivan Petrović,http://arxiv.org/abs/2301.02051v2,,0,2023-01-05T12:57:45Z,2026-08-12T02:54:24.241530Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2301.03844v1,Look Beyond Bias with Entropic Adversarial Data Augmentation,Thomas Duboudin; Emmanuel Dellandréa; Corentin Abgrall; Gilles Hénaff; Liming Chen,http://arxiv.org/abs/2301.03844v1,,0,2023-01-10T08:25:24Z,2026-08-12T02:54:24.241530Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2306.09869v3,Energy-Based Cross Attention for Bayesian Context Update in Text-to-Image Diffusion Models,Geon Yeong Park; Jeongsol Kim; Beomsu Kim; Sang Wan Lee; Jong Chul Ye,http://arxiv.org/abs/2306.09869v3,https://github.com/EnergyAttention/Energy-Based-CrossAttention,0,2023-06-16T14:30:41Z,2026-08-12T02:54:25.158283Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2306.03954v1,Recognition of Handwritten Japanese Characters Using Ensemble of Convolutional Neural Networks,Angel I. Solis; Justin Zarkovacki; John Ly; Adham Atyabi,http://arxiv.org/abs/2306.03954v1,,0,2023-06-06T18:30:51Z,2026-08-12T02:54:24.241530Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2306.04021v1,Energy-Based Models for Cross-Modal Localization using Convolutional Transformers,Alan Wu; Michael S. Ryoo,http://arxiv.org/abs/2306.04021v1,,0,2023-06-06T21:27:08Z,2026-08-12T02:54:24.241530Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2302.07740v1,Team Triple-Check at Factify 2: Parameter-Efficient Large Foundation Models with Feature Representations for Multi-Modal Fact Verification,Wei-Wei Du; Hong-Wei Wu; Wei-Yao Wang; Wen-Chih Peng,http://arxiv.org/abs/2302.07740v1,https://github.com/wwweiwei/Pre-CoFactv2-AAAI-2023,0,2023-02-12T18:08:54Z,2026-08-12T02:54:24.691265Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2302.04269v1,Diagnosing and Rectifying Vision Models using Language,Yuhui Zhang; Jeff Z. HaoChen; Shih-Cheng Huang; Kuan-Chieh Wang; James Zou,http://arxiv.org/abs/2302.04269v1,,0,2023-02-08T18:59:42Z,2026-08-12T02:54:24.242528Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2302.05608v1,Differentiable Outlier Detection Enable Robust Deep Multimodal Analysis,Zhu Wang; Sourav Medya; Sathya N. Ravi,http://arxiv.org/abs/2302.05608v1,,0,2023-02-11T05:46:21Z,2026-08-12T02:54:24.242528Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2301.13823v4,Grounding Language Models to Images for Multimodal Inputs and Outputs,Jing Yu Koh; Ruslan Salakhutdinov; Daniel Fried,http://arxiv.org/abs/2301.13823v4,,0,2023-01-31T18:33:44Z,2026-08-12T02:54:24.242528Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2302.01676v2,Show me your NFT and I tell you how it will perform: Multimodal representation learning for NFT selling price prediction,Davide Costa; Lucio La Cava; Andrea Tagarelli,http://arxiv.org/abs/2302.01676v2,,0,2023-02-03T11:56:38Z,2026-08-12T02:54:24.242528Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2302.06675v4,Symbolic Discovery of Optimization Algorithms,Xiangning Chen; Chen Liang; Da Huang; Esteban Real; Kaiyuan Wang,http://arxiv.org/abs/2302.06675v4,,0,2023-02-13T20:27:30Z,2026-08-12T02:54:24.242528Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2304.11095v1,Is Cross-modal Information Retrieval Possible without Training?,Hyunjin Choi; Hyunjae Lee; Seongho Joe; Youngjune L. Gwon,http://arxiv.org/abs/2304.11095v1,,0,2023-04-20T02:36:18Z,2026-08-12T02:54:24.242528Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2304.05856v1,RESET: Revisiting Trajectory Sets for Conditional Behavior Prediction,Julian Schmidt; Pascal Huissel; Julian Wiederer; Julian Jordan; Vasileios Belagiannis,http://arxiv.org/abs/2304.05856v1,,0,2023-04-12T13:39:09Z,2026-08-12T02:54:24.242528Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2304.08178v1,Textual Explanations for Automated Commentary Driving,Marc Alexander Kühn; Daniel Omeiza; Lars Kunze,http://arxiv.org/abs/2304.08178v1,,0,2023-04-12T21:50:20Z,2026-08-12T02:54:24.242528Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2304.08612v3,Bridging Discrete and Backpropagation: Straight-Through and Beyond,Liyuan Liu; Chengyu Dong; Xiaodong Liu; Bin Yu; Jianfeng Gao,http://arxiv.org/abs/2304.08612v3,https://github.com/microsoft/ReinMax,0,2023-04-17T20:59:49Z,2026-08-12T02:54:24.691265Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2304.08466v1,Synthetic Data from Diffusion Models Improves ImageNet Classification,Shekoofeh Azizi; Simon Kornblith; Chitwan Saharia; Mohammad Norouzi; David J. Fleet,http://arxiv.org/abs/2304.08466v1,,0,2023-04-17T17:42:29Z,2026-08-12T02:54:24.242528Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2305.12689v2,FIT: Far-reaching Interleaved Transformers,Ting Chen; Lala Li,http://arxiv.org/abs/2305.12689v2,,0,2023-05-22T03:56:44Z,2026-08-12T02:54:24.242528Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2305.16133v2,OVO: Open-Vocabulary Occupancy,Zhiyu Tan; Zichao Dong; Cheng Zhang; Weikun Zhang; Hang Ji,http://arxiv.org/abs/2305.16133v2,https://github.com/dzcgaara/OVO,0,2023-05-25T15:07:25Z,2026-08-12T02:54:24.910782Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2306.09462v1,"Motion Comfort Optimization for Autonomous Vehicles: Concepts, Methods, and Techniques",Mohammed Aledhari; Mohamed Rahouti; Junaid Qadir; Basheer Qolomany; Mohsen Guizani,http://arxiv.org/abs/2306.09462v1,,0,2023-06-15T19:32:04Z,2026-08-12T02:54:24.242528Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2203.02634v1,Important Object Identification with Semi-Supervised Learning for Autonomous Driving,Jiachen Li; Haiming Gang; Hengbo Ma; Masayoshi Tomizuka; Chiho Choi,http://arxiv.org/abs/2203.02634v1,,0,2022-03-05T01:23:13Z,2026-08-12T02:54:24.242528Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2203.02013v1,DIME: Fine-grained Interpretations of Multimodal Models via Disentangled Local Explanations,Yiwei Lyu; Paul Pu Liang; Zihao Deng; Ruslan Salakhutdinov; Louis-Philippe Morency,http://arxiv.org/abs/2203.02013v1,https://github.com/lvyiwei1/DIME,0,2022-03-03T20:52:47Z,2026-08-12T02:54:25.829522Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2202.03957v1,Bingham Policy Parameterization for 3D Rotations in Reinforcement Learning,Stephen James; Pieter Abbeel,http://arxiv.org/abs/2202.03957v1,,0,2022-02-08T16:09:02Z,2026-08-12T02:54:25.510163Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2205.02357v5,Hybrid Transformer with Multi-level Fusion for Multimodal Knowledge Graph Completion,Xiang Chen; Ningyu Zhang; Lei Li; Shumin Deng; Chuanqi Tan,http://arxiv.org/abs/2205.02357v5,https://github.com/zjunlp/MKGformer,0,2022-05-04T23:40:04Z,2026-08-12T02:54:26.396366Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2203.15983v2,VI-IKD: High-Speed Accurate Off-Road Navigation using Learned Visual-Inertial Inverse Kinodynamics,Haresh Karnan; Kavan Singh Sikand; Pranav Atreya; Sadegh Rabiee; Xuesu Xiao,http://arxiv.org/abs/2203.15983v2,,0,2022-03-30T01:43:15Z,2026-08-12T02:54:25.510163Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2203.12601v3,R3M: A Universal Visual Representation for Robot Manipulation,Suraj Nair; Aravind Rajeswaran; Vikash Kumar; Chelsea Finn; Abhinav Gupta,http://arxiv.org/abs/2203.12601v3,,0,2022-03-23T17:55:09Z,2026-08-12T02:54:25.510163Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2203.12071v2,WayFAST: Navigation with Predictive Traversability in the Field,Mateus Valverde Gasparino; Arun Narenthiran Sivakumar; Yixiao Liu; Andres Eduardo Baquero Velasquez; Vitor Akihiro Hisano Higuti,http://arxiv.org/abs/2203.12071v2,,0,2022-03-22T22:02:03Z,2026-08-12T02:54:25.510163Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2204.13749v2,Learning to Split for Automatic Bias Detection,Yujia Bao; Regina Barzilay,http://arxiv.org/abs/2204.13749v2,,0,2022-04-28T19:41:08Z,2026-08-12T02:54:25.510163Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2203.02959v1,A Perspective on Robotic Telepresence and Teleoperation using Cognition: Are we there yet?,Hrishav Bakul Barua; Ashis Sau; Ruddra dev Roychoudhury,http://arxiv.org/abs/2203.02959v1,,0,2022-03-06T13:10:00Z,2026-08-12T02:54:25.510163Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2203.04218v2,Learning Bidirectional Translation between Descriptions and Actions with Small Paired Data,Minori Toyoda; Kanata Suzuki; Yoshihiko Hayashi; Tetsuya Ogata,http://arxiv.org/abs/2203.04218v2,,0,2022-03-08T17:39:16Z,2026-08-12T02:54:25.510163Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2202.12555v2,6D Rotation Representation For Unconstrained Head Pose Estimation,Thorsten Hempel; Ahmed A. Abdelrahman; Ayoub Al-Hamadi,http://arxiv.org/abs/2202.12555v2,https://github.com/thohemp/6DRepNet,0,2022-02-25T08:41:13Z,2026-08-12T02:54:25.820480Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2201.12107v1,Feature Visualization within an Automated Design Assessment leveraging Explainable Artificial Intelligence Methods,Raoul Schönhof; Artem Werner; Jannes Elstner; Boldizsar Zopcsak; Ramez Awad,http://arxiv.org/abs/2201.12107v1,,0,2022-01-28T13:31:42Z,2026-08-12T02:54:25.510163Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2112.06825v2,VL-Adapter: Parameter-Efficient Transfer Learning for Vision-and-Language Tasks,Yi-Lin Sung; Jaemin Cho; Mohit Bansal,http://arxiv.org/abs/2112.06825v2,https://github.com/ylsung/VL_adapter,0,2021-12-13T17:35:26Z,2026-08-12T02:54:25.787862Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2109.14200v2,"Can phones, syllables, and words emerge as side-products of cross-situational audiovisual learning? -- A computational investigation",Khazar Khorrami; Okko Räsänen,http://arxiv.org/abs/2109.14200v2,,0,2021-09-29T05:49:46Z,2026-08-12T02:54:25.511164Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/1805.07193v2,The EuroCity Persons Dataset: A Novel Benchmark for Object Detection,Markus Braun; Sebastian Krebs; Fabian Flohr; Dariu M. Gavrila,http://arxiv.org/abs/1805.07193v2,,0,2018-05-18T13:17:46Z,2026-08-12T02:54:25.511164Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2206.08853v2,MineDojo: Building Open-Ended Embodied Agents with Internet-Scale Knowledge,Linxi Fan; Guanzhi Wang; Yunfan Jiang; Ajay Mandlekar; Yuncong Yang,http://arxiv.org/abs/2206.08853v2,,0,2022-06-17T15:53:05Z,2026-08-12T02:54:25.511164Z
1.0,RESEARCH_PAPER,arXiv,http://arxiv.org/abs/2205.12191v2,Reassessing Evaluation Practices in Visual Question Answering: A Case Study on Out-of-Distribution Generalization,Aishwarya Agrawal; Ivana Kajić; Emanuele Bugliarello; Elnaz Davoodi; Anita Gergely,http://arxiv.org/abs/2205.12191v2,,0,2022-05-24T16:44:45Z,2026-08-12T02:54:25.511164Z
